0	2.4000000000000004	3.5	75	80	80	0
0	2.4000000000000004	3.5	79	80	80	0
0	2.4000000000000004	3.5	82	80	80	0
0	3.5	4.4	73	80	80	0
0	3.5	4.4	77	80	80	0
0	3.5	4.4	80	80	80	0
0	4.4	7.0	80	80	80	0
0	4.4	7.0	84	80	80	0
0	4.4	7.0	87	80	80	0
0	7.0	8.200000000000001	75	80	80	0
0	7.0	8.200000000000001	79	80	80	0
0	7.0	8.200000000000001	82	80	80	0
0	8.200000000000001	9.1	73	80	80	0
0	8.200000000000001	9.1	77	80	80	0
0	8.200000000000001	9.1	80	80	80	0
0	9.1	11.700000000000001	80	80	80	0
0	9.1	11.700000000000001	84	80	80	0
0	9.1	11.700000000000001	87	80	80	0
0	11.700000000000001	12.8	75	80	80	0
0	11.700000000000001	12.8	79	80	80	0
0	11.700000000000001	12.8	82	80	80	0
0	12.8	13.700000000000001	73	80	80	0
0	12.8	13.700000000000001	77	80	80	0
0	12.8	13.700000000000001	80	80	80	0
0	13.700000000000001	16.400000000000002	80	80	80	0
0	13.700000000000001	16.400000000000002	84	80	80	0
0	13.700000000000001	16.400000000000002	87	80	80	0
0	16.400000000000002	17.5	75	80	80	0
0	16.400000000000002	17.5	79	80	80	0
0	16.400000000000002	17.5	82	80	80	0
0	17.5	18.400000000000002	73	80	80	0
0	17.5	18.400000000000002	77	80	80	0
0	17.5	18.400000000000002	80	80	80	0
0	18.400000000000002	21.0	80	80	80	0
0	18.400000000000002	21.0	84	80	80	0
0	18.400000000000002	21.0	87	80	80	0
0	21.0	22.200000000000003	75	80	80	0
0	21.0	22.200000000000003	79	80	80	0
0	21.0	22.200000000000003	82	80	80	0
0	22.200000000000003	23.3	73	80	80	0
0	22.200000000000003	23.3	77	80	80	0
0	22.200000000000003	23.3	80	80	80	0
0	23.3	24.5	72	80	80	0
0	23.3	24.5	75	80	80	0
0	23.3	24.5	79	80	80	0
0	24.5	25.700000000000003	71	80	80	0
0	24.5	25.700000000000003	75	80	80	0
0	24.5	25.700000000000003	78	80	80	0
0	25.700000000000003	26.8	79	80	80	0
0	25.700000000000003	26.8	82	80	80	0
0	25.700000000000003	26.8	86	80	80	0
0	26.8	28.0	72	80	80	0
0	26.8	28.0	75	80	80	0
0	26.8	28.0	79	80	80	0
0	28.0	29.1	77	80	80	0
0	28.0	29.1	80	80	80	0
0	28.0	29.1	84	80	80	0
0	29.1	30.3	70	80	80	0
0	29.1	30.3	74	80	80	0
0	29.1	30.3	77	80	80	0
0	30.3	31.5	75	80	80	0
0	30.3	31.5	79	80	80	0
0	30.3	31.5	82	80	80	0
0	31.5	32.7	73	80	80	0
0	31.5	32.7	77	80	80	0
0	31.5	32.7	80	80	80	0
0	32.7	33.800000000000004	72	80	80	0
0	32.7	33.800000000000004	75	80	80	0
0	32.7	33.800000000000004	79	80	80	0
0	33.800000000000004	35.0	71	80	80	0
0	33.800000000000004	35.0	75	80	80	0
0	33.800000000000004	35.0	78	80	80	0
0	35.0	36.2	79	80	80	0
0	35.0	36.2	82	80	80	0
0	35.0	36.2	86	80	80	0
0	36.2	37.300000000000004	72	80	80	0
0	36.2	37.300000000000004	75	80	80	0
0	36.2	37.300000000000004	79	80	80	0
0	37.300000000000004	38.5	70	80	80	0
0	37.300000000000004	38.5	74	80	80	0
0	37.300000000000004	38.5	77	80	80	0
0	38.5	42.0	75	80	80	0
0	38.5	42.0	79	80	80	0
0	38.5	42.0	82	80	80	0
0	42.0	44.300000000000004	70	80	80	0
0	42.0	44.300000000000004	74	80	80	0
0	42.0	44.300000000000004	77	80	80	0
0	44.300000000000004	46.6	72	80	80	0
0	44.300000000000004	46.6	75	80	80	0
0	44.300000000000004	46.6	79	80	80	0
0	46.6	51.300000000000004	70	80	80	0
0	46.6	51.300000000000004	74	80	80	0
0	46.6	51.300000000000004	77	80	80	0
0	51.300000000000004	53.300000000000004	80	80	80	0
0	51.300000000000004	53.300000000000004	84	80	80	0
0	51.300000000000004	53.300000000000004	87	80	80	0
0	53.300000000000004	54.5	75	80	80	0
0	53.300000000000004	54.5	79	80	80	0
0	53.300000000000004	54.5	82	80	80	0
0	54.5	56.0	72	80	80	0
0	54.5	56.0	75	80	80	0
0	54.5	56.0	79	80	80	0
0	56.0	57.1	77	80	80	0
0	56.0	57.1	80	80	80	0
0	56.0	57.1	84	80	80	0
0	57.1	58.0	79	80	80	0
0	57.1	58.0	82	80	80	0
0	57.1	58.0	86	80	80	0
0	58.0	59.5	80	80	80	0
0	58.0	59.5	84	80	80	0
0	58.0	59.5	87	80	80	0
0	59.5	60.6	70	80	80	0
0	59.5	60.6	74	80	80	0
0	59.5	60.6	77	80	80	0
0	60.6	62.7	80	80	80	0
0	60.6	62.7	84	80	80	0
0	60.6	62.7	87	80	80	0
0	62.7	63.800000000000004	75	80	80	0
0	62.7	63.800000000000004	79	80	80	0
0	62.7	63.800000000000004	82	80	80	0
0	63.800000000000004	65.3	72	80	80	0
0	63.800000000000004	65.3	75	80	80	0
0	63.800000000000004	65.3	79	80	80	0
0	65.3	66.5	77	80	80	0
0	65.3	66.5	80	80	80	0
0	65.3	66.5	84	80	80	0
0	66.5	67.60000000000001	79	80	80	0
0	66.5	67.60000000000001	82	80	80	0
0	66.5	67.60000000000001	86	80	80	0
0	67.60000000000001	70.0	80	80	80	0
0	67.60000000000001	70.0	84	80	80	0
0	67.60000000000001	70.0	87	80	80	0
0	70.0	71.10000000000001	75	80	80	0
0	70.0	71.10000000000001	79	80	80	0
0	70.0	71.10000000000001	82	80	80	0
0	71.10000000000001	72.0	73	80	80	0
0	71.10000000000001	72.0	77	80	80	0
0	71.10000000000001	72.0	80	80	80	0
0	72.0	74.60000000000001	80	80	80	0
0	72.0	74.60000000000001	84	80	80	0
0	72.0	74.60000000000001	87	80	80	0
0	74.60000000000001	75.7	75	80	80	0
0	74.60000000000001	75.7	79	80	80	0
0	74.60000000000001	75.7	82	80	80	0
0	75.7	76.60000000000001	73	80	80	0
0	75.7	76.60000000000001	77	80	80	0
0	75.7	76.60000000000001	80	80	80	0
0	76.60000000000001	79.30000000000001	80	80	80	0
0	76.60000000000001	79.30000000000001	84	80	80	0
0	76.60000000000001	79.30000000000001	87	80	80	0
0	79.30000000000001	80.4	75	80	80	0
0	79.30000000000001	80.4	79	80	80	0
0	79.30000000000001	80.4	82	80	80	0
0	80.4	81.60000000000001	73	80	80	0
0	80.4	81.60000000000001	77	80	80	0
0	80.4	81.60000000000001	80	80	80	0
0	81.60000000000001	82.80000000000001	72	80	80	0
0	81.60000000000001	82.80000000000001	75	80	80	0
0	81.60000000000001	82.80000000000001	79	80	80	0
0	82.80000000000001	83.9	71	80	80	0
0	82.80000000000001	83.9	75	80	80	0
0	82.80000000000001	83.9	78	80	80	0
0	83.9	85.10000000000001	79	80	80	0
0	83.9	85.10000000000001	82	80	80	0
0	83.9	85.10000000000001	86	80	80	0
0	85.10000000000001	86.30000000000001	72	80	80	0
0	85.10000000000001	86.30000000000001	75	80	80	0
0	85.10000000000001	86.30000000000001	79	80	80	0
0	86.30000000000001	87.4	77	80	80	0
0	86.30000000000001	87.4	80	80	80	0
0	86.30000000000001	87.4	84	80	80	0
0	87.4	88.60000000000001	70	80	80	0
0	87.4	88.60000000000001	74	80	80	0
0	87.4	88.60000000000001	77	80	80	0
0	88.60000000000001	89.80000000000001	75	80	80	0
0	88.60000000000001	89.80000000000001	79	80	80	0
0	88.60000000000001	89.80000000000001	82	80	80	0
0	89.80000000000001	90.9	73	80	80	0
0	89.80000000000001	90.9	77	80	80	0
0	89.80000000000001	90.9	80	80	80	0
0	90.9	92.10000000000001	72	80	80	0
0	90.9	92.10000000000001	75	80	80	0
0	90.9	92.10000000000001	79	80	80	0
0	92.10000000000001	93.30000000000001	71	80	80	0
0	92.10000000000001	93.30000000000001	75	80	80	0
0	92.10000000000001	93.30000000000001	78	80	80	0
0	93.30000000000001	94.4	79	80	80	0
0	93.30000000000001	94.4	82	80	80	0
0	93.30000000000001	94.4	86	80	80	0
0	94.4	95.60000000000001	72	80	80	0
0	94.4	95.60000000000001	75	80	80	0
0	94.4	95.60000000000001	79	80	80	0
0	95.60000000000001	96.7	70	80	80	0
0	95.60000000000001	96.7	74	80	80	0
0	95.60000000000001	96.7	77	80	80	0
0	96.7	100.2	75	80	80	0
0	96.7	100.2	79	80	80	0
0	96.7	100.2	82	80	80	0
0	100.2	102.60000000000001	70	80	80	0
0	100.2	102.60000000000001	74	80	80	0
0	100.2	102.60000000000001	77	80	80	0
0	102.60000000000001	104.9	72	80	80	0
0	102.60000000000001	104.9	75	80	80	0
0	102.60000000000001	104.9	79	80	80	0
0	104.9	109.60000000000001	70	80	80	0
0	104.9	109.60000000000001	74	80	80	0
0	104.9	109.60000000000001	77	80	80	0
0	109.60000000000001	111.60000000000001	80	80	80	0
0	109.60000000000001	111.60000000000001	84	80	80	0
0	109.60000000000001	111.60000000000001	87	80	80	0
0	111.60000000000001	112.80000000000001	79	80	80	0
0	111.60000000000001	112.80000000000001	82	80	80	0
0	111.60000000000001	112.80000000000001	86	80	80	0
0	112.80000000000001	114.2	72	80	80	0
0	112.80000000000001	114.2	75	80	80	0
0	112.80000000000001	114.2	79	80	80	0
0	114.2	115.4	77	80	80	0
0	114.2	115.4	80	80	80	0
0	114.2	115.4	84	80	80	0
0	115.4	116.30000000000001	79	80	80	0
0	115.4	116.30000000000001	82	80	80	0
0	115.4	116.30000000000001	86	80	80	0
0	116.30000000000001	117.7	80	80	80	0
0	116.30000000000001	117.7	84	80	80	0
0	116.30000000000001	117.7	87	80	80	0
0	117.7	118.9	70	80	80	0
0	117.7	118.9	74	80	80	0
0	117.7	118.9	77	80	80	0
0	118.9	120.9	80	80	80	0
0	118.9	120.9	84	80	80	0
0	118.9	120.9	87	80	80	0
0	120.9	122.10000000000001	75	80	80	0
0	120.9	122.10000000000001	79	80	80	0
0	120.9	122.10000000000001	82	80	80	0
0	122.10000000000001	123.5	72	80	80	0
0	122.10000000000001	123.5	75	80	80	0
0	122.10000000000001	123.5	79	80	80	0
0	123.5	124.7	77	80	80	0
0	123.5	124.7	80	80	80	0
0	123.5	124.7	84	80	80	0
0	124.7	125.9	79	80	80	0
0	124.7	125.9	82	80	80	0
0	124.7	125.9	86	80	80	0
0	125.9	128.20000000000002	80	80	80	0
0	125.9	128.20000000000002	84	80	80	0
0	125.9	128.20000000000002	87	80	80	0
0	128.20000000000002	129.4	75	80	80	0
0	128.20000000000002	129.4	79	80	80	0
0	128.20000000000002	129.4	82	80	80	0
0	129.4	130.20000000000002	73	80	80	0
0	129.4	130.20000000000002	77	80	80	0
0	129.4	130.20000000000002	80	80	80	0
0	130.20000000000002	132.9	80	80	80	0
0	130.20000000000002	132.9	84	80	80	0
0	130.20000000000002	132.9	87	80	80	0
0	132.9	133.70000000000002	75	80	80	0
0	132.9	133.70000000000002	79	80	80	0
0	132.9	133.70000000000002	82	80	80	0
0	133.70000000000002	134.9	73	80	80	0
0	133.70000000000002	134.9	77	80	80	0
0	133.70000000000002	134.9	80	80	80	0
0	134.9	137.5	80	80	80	0
0	134.9	137.5	84	80	80	0
0	134.9	137.5	87	80	80	0
0	137.5	138.70000000000002	75	80	80	0
0	137.5	138.70000000000002	79	80	80	0
0	137.5	138.70000000000002	82	80	80	0
0	138.70000000000002	139.6	73	80	80	0
0	138.70000000000002	139.6	77	80	80	0
0	138.70000000000002	139.6	80	80	80	0
0	139.6	142.20000000000002	80	80	80	0
0	139.6	142.20000000000002	84	80	80	0
0	139.6	142.20000000000002	87	80	80	0
0	142.20000000000002	143.3	75	80	80	0
0	142.20000000000002	143.3	79	80	80	0
0	142.20000000000002	143.3	82	80	80	0
0	143.3	144.20000000000002	73	80	80	0
0	143.3	144.20000000000002	77	80	80	0
0	143.3	144.20000000000002	80	80	80	0
0	144.20000000000002	146.8	80	80	80	0
0	144.20000000000002	146.8	84	80	80	0
0	144.20000000000002	146.8	87	80	80	0
0	146.8	149.20000000000002	70	80	80	0
0	146.8	149.20000000000002	74	80	80	0
0	146.8	149.20000000000002	77	80	80	0
0	149.20000000000002	151.5	72	80	80	0
0	149.20000000000002	151.5	75	80	80	0
0	149.20000000000002	151.5	79	80	80	0
0	151.5	158.5	70	80	80	0
0	151.5	158.5	74	80	80	0
0	151.5	158.5	77	80	80	0
0	158.5	160.5	80	80	80	0
0	158.5	160.5	84	80	80	0
0	158.5	160.5	87	80	80	0
0	160.5	161.70000000000002	79	80	80	0
0	160.5	161.70000000000002	82	80	80	0
0	160.5	161.70000000000002	86	80	80	0
0	161.70000000000002	163.20000000000002	72	80	80	0
0	161.70000000000002	163.20000000000002	75	80	80	0
0	161.70000000000002	163.20000000000002	79	80	80	0
0	163.20000000000002	164.3	77	80	80	0
0	163.20000000000002	164.3	80	80	80	0
0	163.20000000000002	164.3	84	80	80	0
0	164.3	165.20000000000002	79	80	80	0
0	164.3	165.20000000000002	82	80	80	0
0	164.3	165.20000000000002	86	80	80	0
0	165.20000000000002	166.60000000000002	80	80	80	0
0	165.20000000000002	166.60000000000002	84	80	80	0
0	165.20000000000002	166.60000000000002	87	80	80	0
0	166.60000000000002	167.8	70	80	80	0
0	166.60000000000002	167.8	74	80	80	0
0	166.60000000000002	167.8	77	80	80	0
0	167.8	169.8	80	80	80	0
0	167.8	169.8	84	80	80	0
0	167.8	169.8	87	80	80	0
0	169.8	171.0	79	80	80	0
0	169.8	171.0	82	80	80	0
0	169.8	171.0	86	80	80	0
0	171.0	172.5	72	80	80	0
0	171.0	172.5	75	80	80	0
0	171.0	172.5	79	80	80	0
0	172.5	173.60000000000002	77	80	80	0
0	172.5	173.60000000000002	80	80	80	0
0	172.5	173.60000000000002	84	80	80	0
0	173.60000000000002	174.8	79	80	80	0
0	173.60000000000002	174.8	82	80	80	0
0	173.60000000000002	174.8	86	80	80	0
0	174.8	179.20000000000002	80	80	80	0
0	174.8	179.20000000000002	84	80	80	0
0	174.8	179.20000000000002	87	80	80	0
0	179.20000000000002	180.3	75	80	80	0
0	179.20000000000002	180.3	79	80	80	0
0	179.20000000000002	180.3	82	80	80	0
0	180.3	181.8	72	80	80	0
0	180.3	181.8	75	80	80	0
0	180.3	181.8	79	80	80	0
0	181.8	182.9	77	80	80	0
0	181.8	182.9	80	80	80	0
0	181.8	182.9	84	80	80	0
0	182.9	183.8	79	80	80	0
0	182.9	183.8	82	80	80	0
0	182.9	183.8	86	80	80	0
0	183.8	185.3	80	80	80	0
0	183.8	185.3	84	80	80	0
0	183.8	185.3	87	80	80	0
0	185.3	186.5	70	80	80	0
0	185.3	186.5	74	80	80	0
0	185.3	186.5	77	80	80	0
0	186.5	188.5	80	80	80	0
0	186.5	188.5	84	80	80	0
0	186.5	188.5	87	80	80	0
0	188.5	189.70000000000002	75	80	80	0
0	188.5	189.70000000000002	79	80	80	0
0	188.5	189.70000000000002	82	80	80	0
0	189.70000000000002	191.10000000000002	72	80	80	0
0	189.70000000000002	191.10000000000002	75	80	80	0
0	189.70000000000002	191.10000000000002	79	80	80	0
0	191.10000000000002	192.3	77	80	80	0
0	191.10000000000002	192.3	80	80	80	0
0	191.10000000000002	192.3	84	80	80	0
0	192.3	193.4	79	80	80	0
0	192.3	193.4	82	80	80	0
0	192.3	193.4	86	80	80	0
0	193.4	195.8	80	80	80	0
0	193.4	195.8	84	80	80	0
0	193.4	195.8	87	80	80	0
0	195.8	196.9	75	80	80	0
0	195.8	196.9	79	80	80	0
0	195.8	196.9	82	80	80	0
0	196.9	197.8	73	80	80	0
0	196.9	197.8	77	80	80	0
0	196.9	197.8	80	80	80	0
0	197.8	200.4	80	80	80	0
0	197.8	200.4	84	80	80	0
0	197.8	200.4	87	80	80	0
0	200.4	201.60000000000002	75	80	80	0
0	200.4	201.60000000000002	79	80	80	0
0	200.4	201.60000000000002	82	80	80	0
0	201.60000000000002	202.5	73	80	80	0
0	201.60000000000002	202.5	77	80	80	0
0	201.60000000000002	202.5	80	80	80	0
0	202.5	205.10000000000002	80	80	80	0
0	202.5	205.10000000000002	84	80	80	0
0	202.5	205.10000000000002	87	80	80	0
0	205.10000000000002	206.3	75	80	80	0
0	205.10000000000002	206.3	79	80	80	0
0	205.10000000000002	206.3	82	80	80	0
0	206.3	207.10000000000002	73	80	80	0
0	206.3	207.10000000000002	77	80	80	0
0	206.3	207.10000000000002	80	80	80	0
0	207.10000000000002	209.8	80	80	80	0
0	207.10000000000002	209.8	84	80	80	0
0	207.10000000000002	209.8	87	80	80	0
0	209.8	210.9	75	80	80	0
0	209.8	210.9	79	80	80	0
0	209.8	210.9	82	80	80	0
0	210.9	211.8	73	80	80	0
0	210.9	211.8	77	80	80	0
0	210.9	211.8	80	80	80	0
0	211.8	215.8	80	80	80	0
0	211.8	215.8	84	80	80	0
0	211.8	215.8	87	80	80	0
