0.02	4
0.36	1
0.7	2
1.07	3
1.4	4
1.77	1
2.12	2
2.45	3
2.82	4
3.15	1
3.51	2
3.87	3
4.2	4
4.57	1
4.92	2
5.25	3
5.62	4
5.95	1
6.3	2
6.67	3
7.0	4
7.37	1
7.7	2
8.04	3
8.4	4
8.72	1
9.06	2
9.42	3
9.77	4
10.13	1
10.47	2
10.82	3
11.17	4
11.53	1
11.87	2
12.21	3
12.57	4
12.92	1
13.26	2
13.62	3
13.96	4
14.31	1
14.66	2
15.01	3
15.35	4
15.7	1
16.05	2
16.4	3
16.75	4
17.1	1
17.45	2
17.8	3
18.15	4
18.5	1
18.84	2
19.19	3
19.54	4
19.9	1
20.24	2
20.58	3
20.93	4
21.29	1
21.63	2
21.99	3
22.33	4
22.69	1
23.03	2
23.38	3
23.72	4
24.08	1
24.42	2
24.78	3
25.12	4
25.48	1
25.82	2
26.17	3
26.51	4
26.87	1
27.22	2
27.56	3
27.91	4
28.27	1
28.61	2
28.97	3
29.31	4
29.66	1
30.0	2
30.36	3
30.7	4
31.06	1
31.4	2
31.75	3
32.09	4
32.45	1
32.8	2
33.14	3
33.49	4
33.85	1
34.19	2
34.54	3
34.88	4
35.24	1
35.59	2
35.94	3
36.29	4
36.65	1
36.99	2
37.33	3
37.68	4
38.03	1
38.38	2
38.73	3
39.08	4
39.43	1
39.78	2
40.12	3
40.47	4
40.82	1
41.17	2
41.52	3
41.86	4
42.22	1
42.57	2
42.92	3
43.25	4
43.61	1
43.96	2
44.31	3
44.66	4
45.02	1
45.35	2
45.7	3
46.06	4
46.41	1
46.75	2
47.11	3
47.45	4
47.8	1
48.15	2
48.49	3
48.84	4
49.19	1
49.54	2
49.89	3
50.24	4
50.59	1
50.93	2
51.28	3
51.64	4
51.99	1
52.33	2
52.69	3
53.03	4
53.38	1
53.73	2
54.08	3
54.42	4
54.77	1
55.12	2
55.48	3
55.82	4
56.17	1
56.52	2
56.87	3
57.21	4
57.56	1
57.92	2
58.27	3
58.6	4
58.95	1
59.31	2
59.66	3
60.01	4
60.35	1
60.7	2
61.05	3
61.4	4
61.75	1
62.1	2
62.45	3
62.8	4
63.15	1
63.49	2
63.84	3
64.18	4
64.53	1
64.88	2
65.24	3
65.59	4
65.94	1
66.28	2
66.63	3
66.98	4
67.34	1
67.68	2
68.03	3
68.38	4
68.73	1
69.07	2
69.43	3
69.77	4
70.13	1
70.48	2
70.83	3
71.17	4
71.52	1
71.86	2
72.22	3
72.56	4
72.92	1
73.26	2
73.62	3
73.96	4
74.31	1
74.66	2
75.01	3
75.35	4
75.71	1
76.05	2
76.4	3
76.75	4
77.1	1
77.44	2
77.79	3
78.15	4
78.5	1
78.84	2
79.19	3
79.54	4
79.89	1
80.24	2
80.6	3
80.94	4
81.29	1
81.64	2
81.98	3
82.33	4
82.69	1
83.03	2
83.38	3
83.73	4
84.09	1
84.42	2
84.77	3
85.11	4
85.47	1
85.82	2
86.17	3
86.51	4
86.87	1
87.22	2
87.55	3
87.91	4
88.26	1
88.61	2
88.96	3
89.3	4
89.66	1
90.01	2
90.36	3
90.7	4
91.06	1
91.4	2
91.76	3
92.09	4
92.45	1
92.8	2
93.14	3
93.49	4
93.85	1
94.19	2
94.54	3
94.89	4
95.24	1
95.59	2
95.94	3
96.28	4
96.62	1
96.98	2
97.33	3
97.67	4
98.03	1
98.38	2
98.73	3
99.08	4
99.43	1
99.77	2
100.13	3
100.47	4
100.83	1
101.17	2
101.52	3
101.86	4
102.22	1
102.56	2
102.92	3
103.26	4
103.62	1
103.96	2
104.31	3
104.66	4
105.01	1
105.35	2
105.7	3
106.05	4
106.41	1
106.75	2
107.1	3
107.45	4
107.8	1
108.15	2
108.5	3
108.83	4
109.18	1
109.54	2
109.89	3
110.24	4
110.59	1
110.94	2
111.29	3
111.63	4
111.99	1
112.33	2
112.68	3
113.02	4
113.38	1
113.73	2
114.08	3
114.42	4
114.78	1
115.12	2
115.47	3
115.83	4
116.17	1
116.52	2
116.85	3
117.2	4
117.57	1
117.91	2
118.26	3
118.61	4
118.96	1
119.31	2
119.65	3
120.0	4
120.37	1
120.7	2
121.05	3
121.4	4
121.75	1
122.09	2
122.45	3
122.79	4
123.16	1
123.5	2
123.85	3
124.19	4
124.54	1
124.89	2
125.24	3
125.59	4
125.94	1
126.29	2
126.63	3
126.98	4
127.34	1
127.68	2
128.03	3
128.38	4
128.74	1
129.08	2
129.43	3
129.78	4
130.13	1
130.47	2
130.82	3
131.17	4
131.52	1
131.87	2
132.22	3
132.56	4
132.92	1
133.26	2
133.6	3
133.96	4
134.31	1
134.66	2
135.01	3
135.35	4
135.71	1
136.05	2
136.41	3
136.75	4
137.1	1
137.45	2
137.8	3
138.14	4
138.5	1
138.84	2
139.19	3
139.54	4
139.89	1
140.24	2
140.59	3
140.94	4
141.29	1
141.63	2
141.98	3
142.33	4
142.69	1
143.03	2
143.38	3
143.73	4
144.08	1
144.43	2
144.78	3
145.12	4
145.47	1
145.81	2
146.17	3
146.52	4
146.87	1
147.21	2
147.57	3
147.9	4
148.27	1
148.61	2
148.96	3
149.31	4
149.66	1
150.0	2
150.36	3
150.7	4
151.05	1
151.4	2
151.75	3
152.08	4
152.45	1
152.8	2
153.15	3
153.49	4
153.85	1
154.19	2
154.54	3
154.89	4
155.24	1
155.58	2
155.94	3
156.29	4
156.64	1
156.97	2
157.33	3
157.68	4
158.03	1
158.38	2
158.73	3
159.08	4
159.43	1
159.77	2
160.12	3
160.47	4
160.83	1
161.17	2
161.52	3
161.87	4
162.22	1
162.56	2
162.91	3
163.25	4
163.61	1
163.96	2
164.31	3
164.65	4
165.01	1
165.36	2
165.7	3
166.05	4
166.4	1
166.75	2
167.1	3
167.44	4
167.8	1
168.14	2
168.49	3
168.83	4
169.19	1
169.54	2
169.88	3
170.23	4
170.59	1
170.94	2
171.29	3
171.63	4
171.99	1
172.33	2
172.68	3
173.03	4
173.38	1
173.73	2
174.08	3
174.41	4
174.77	1
175.12	2
175.47	3
175.82	4
176.18	1
176.52	2
176.87	3
177.22	4
177.57	1
177.92	2
178.27	3
178.61	4
178.96	1
179.32	2
179.66	3
180.0	4
180.35	1
180.71	2
181.06	3
181.4	4
181.76	1
182.1	2
182.45	3
182.8	4
183.15	1
183.49	2
183.84	3
184.19	4
184.55	1
184.89	2
185.24	3
185.59	4
185.94	1
186.29	2
186.64	3
186.98	4
187.33	1
187.68	2
188.03	3
188.38	4
188.73	1
189.07	2
189.43	3
189.77	4
190.13	1
190.47	2
190.82	3
191.16	4
191.52	1
191.87	2
192.22	3
192.56	4
192.92	1
193.26	2
193.61	3
193.97	4
194.31	1
194.66	2
195.0	3
195.34	4
195.71	1
196.06	2
196.4	3
196.75	4
197.1	1
197.45	2
197.79	3
198.14	4
198.5	1
198.84	2
199.19	3
199.54	4
199.89	1
200.24	2
200.59	3
200.94	4
201.3	1
201.65	2
201.99	3
202.34	4
202.69	1
203.04	2
203.4	3
203.73	4
204.08	1
204.43	2
204.77	3
205.12	4
205.48	1
205.83	2
206.18	3
206.51	4
206.88	1
207.23	2
207.56	3
207.92	4
208.27	1
208.62	2
208.97	3
209.33	4
209.66	1
210.03	2
210.36	3
210.7	4
211.06	1
211.4	2
211.75	3
212.1	4
212.45	1
212.8	2
213.14	3
213.49	4
213.84	1
214.2	2
214.55	3
214.89	4
215.25	1
215.58	2
215.94	3
216.28	4
216.64	1
216.98	2
217.33	3
217.68	4
218.04	1
218.38	2
218.73	3
219.07	4
219.43	1
219.77	2
220.13	3
220.47	4
220.83	1
221.17	2
221.52	3
221.86	4
222.21	1
222.57	2
222.92	3
223.26	4
223.62	1
223.96	2
224.31	3
224.65	4
225.0	1
225.36	2
225.71	3
226.05	4
226.41	1
226.75	2
227.1	3
227.45	4
227.8	1
228.14	2
228.5	3
228.84	4
229.2	1
229.54	2
229.89	3
230.24	4
230.59	1
230.94	2
231.29	3
231.63	4
231.99	1
232.34	2
232.68	3
233.03	4
233.38	1
233.73	2
234.08	3
234.42	4
234.75	1
235.06	2
235.4	3
235.73	4
236.05	1
236.38	2
236.71	3
237.04	4
237.37	1
237.7	2
238.01	3
238.33	4
238.66	1
238.97	2
239.29	3
239.62	4
239.93	1
240.25	2
240.58	3
240.89	4
241.21	1
241.53	2
241.85	3
242.17	4
242.5	1
