75.48	3
75.77	4
76.05	1
76.34	2
76.64	3
76.92	4
77.22	1
77.5	2
77.8	3
78.08	4
78.37	1
78.67	2
78.96	3
79.25	4
79.54	1
79.82	2
80.12	3
80.41	4
80.7	1
80.98	2
81.28	3
81.56	4
81.86	1
82.14	2
82.44	3
82.72	4
83.02	1
83.3	2
83.6	3
83.89	4
84.18	1
84.47	2
84.76	3
85.04	4
85.34	1
85.63	2
85.92	3
86.21	4
86.5	1
86.79	2
87.07	3
87.37	4
87.66	1
87.95	2
88.25	3
88.53	4
88.82	1
89.11	2
89.4	3
89.69	4
89.98	1
90.28	2
90.57	3
90.85	4
91.14	1
91.43	2
91.72	3
92.01	4
92.31	1
92.59	2
92.88	3
93.17	4
93.46	1
93.75	2
94.04	3
94.33	4
94.62	1
94.91	2
95.21	3
95.49	4
95.78	1
96.07	2
96.36	3
96.65	4
96.95	1
97.23	2
97.53	3
97.81	4
98.1	1
98.39	2
98.68	3
98.97	4
99.26	1
99.55	2
99.85	3
100.13	4
100.42	1
100.71	2
101.0	3
101.29	4
101.58	1
101.87	2
102.17	3
102.46	4
102.74	1
103.03	2
103.32	3
103.62	4
103.9	1
104.19	2
104.49	3
104.77	4
105.07	1
105.35	2
105.64	3
105.93	4
106.22	1
106.51	2
106.81	3
107.09	4
107.38	1
107.67	2
107.97	3
108.26	4
108.54	1
108.83	2
109.13	3
109.42	4
109.71	1
110.0	2
110.28	3
110.57	4
110.86	1
111.16	2
111.45	3
111.74	4
112.02	1
112.32	2
112.6	3
112.9	4
113.19	1
113.48	2
113.77	3
114.06	4
114.35	1
114.64	2
114.93	3
115.22	4
115.51	1
115.8	2
116.1	3
116.38	4
116.67	1
116.96	2
117.25	3
117.54	4
117.84	1
118.13	2
118.42	3
118.7	4
119.0	1
119.29	2
119.58	3
119.86	4
120.16	1
120.44	2
120.74	3
121.02	4
121.31	1
121.61	2
121.9	3
122.19	4
122.48	1
122.77	2
123.06	3
123.35	4
123.64	1
123.93	2
124.22	3
124.51	4
124.8	1
125.09	2
125.38	3
125.67	4
125.95	1
126.25	2
126.54	3
126.83	4
127.12	1
127.41	2
127.71	3
127.99	4
128.28	1
128.58	2
128.87	3
129.15	4
129.44	1
129.73	2
130.02	3
130.31	4
130.6	1
130.9	2
131.19	3
131.47	4
131.76	1
132.05	2
132.35	3
132.63	4
132.92	1
133.22	2
133.51	3
133.79	4
134.08	1
134.37	2
134.67	3
134.96	4
135.24	1
135.53	2
135.82	3
136.11	4
136.41	1
136.69	2
136.99	3
137.27	4
137.56	1
137.85	2
138.14	3
138.43	4
138.72	1
139.02	2
139.31	3
139.59	4
139.88	1
140.17	2
140.46	3
140.75	4
141.04	1
141.33	2
141.63	3
141.91	4
142.2	1
142.5	2
142.78	3
143.07	4
143.36	1
143.66	2
143.95	3
144.23	4
144.52	1
144.81	2
145.1	3
145.39	4
145.68	1
145.97	2
146.27	3
146.56	4
146.84	1
147.13	2
147.42	3
147.72	4
148.0	1
148.3	2
148.59	3
148.87	4
149.16	1
149.46	2
149.75	3
150.03	4
150.33	1
150.62	2
150.91	3
151.19	4
151.49	1
151.77	2
152.07	3
152.36	4
152.64	1
152.94	2
153.24	3
153.52	4
153.81	1
154.1	2
154.4	3
154.68	4
154.98	1
155.26	2
155.56	3
155.84	4
156.13	1
156.42	2
156.72	3
157.0	4
157.3	1
157.58	2
157.88	3
158.17	4
158.45	1
158.74	2
159.03	3
159.32	4
159.61	1
159.9	2
160.2	3
160.48	4
160.77	1
161.06	2
161.35	3
161.64	4
161.94	1
162.22	2
162.52	3
162.81	4
163.1	1
163.38	2
163.67	3
163.96	4
164.25	1
164.54	2
164.84	3
165.13	4
165.42	1
165.7	2
166.0	3
166.28	4
166.58	1
166.86	2
167.16	3
167.45	4
167.74	1
168.03	2
168.32	3
168.6	4
168.9	1
169.18	2
169.48	3
169.77	4
170.06	1
170.34	2
170.64	3
170.92	4
171.22	1
171.5	2
171.8	3
172.09	4
172.37	1
172.66	2
172.95	3
173.25	4
173.53	1
173.83	2
174.12	3
174.41	4
174.69	1
174.99	2
175.28	3
175.56	4
175.85	1
176.14	2
176.45	3
176.73	4
177.02	1
177.31	2
177.6	3
177.89	4
178.18	1
178.47	2
178.76	3
179.05	4
179.34	1
179.63	2
179.92	3
180.21	4
180.5	1
180.79	2
181.09	3
181.37	4
181.66	1
181.96	2
182.24	3
182.53	4
182.82	1
183.11	2
183.41	3
183.69	4
183.98	1
184.28	2
184.56	3
184.85	4
185.14	1
185.43	2
185.73	3
186.02	4
186.3	1
186.59	2
186.89	3
187.17	4
187.46	1
187.75	2
188.05	3
188.34	4
188.63	1
188.91	2
189.2	3
189.49	4
189.79	1
190.07	2
190.37	3
190.66	4
190.94	1
191.23	2
191.53	3
191.82	4
192.1	1
192.39	2
192.69	3
192.98	4
193.27	1
193.56	2
193.85	3
194.14	4
194.42	1
194.72	2
195.01	3
195.3	4
195.59	1
195.88	2
196.17	3
196.46	4
196.74	1
197.04	2
197.33	3
197.62	4
197.91	1
198.2	2
198.49	3
198.78	4
199.07	1
199.36	2
199.66	3
199.94	4
200.23	1
200.52	2
200.81	3
201.1	4
201.39	1
201.68	2
201.98	3
202.26	4
202.56	1
202.84	2
203.13	3
203.42	4
203.71	1
204.0	2
204.3	3
204.59	4
204.87	1
205.16	2
205.45	3
205.75	4
206.03	1
206.33	2
206.61	3
206.9	4
207.19	1
207.48	2
207.78	3
208.06	4
208.35	1
