0.98	4
1.95	1
2.92	2
3.89	3
4.85	4
5.82	1
6.79	2
7.75	3
8.73	4
9.69	1
10.66	2
11.63	3
12.6	4
13.57	1
14.63	2
15.61	3
16.44	4
16.96	1
17.43	2
17.91	3
18.4	4
18.88	1
19.37	2
19.85	3
20.33	4
20.82	1
21.3	2
21.78	3
22.27	4
22.75	1
23.24	2
23.72	3
24.21	4
24.7	1
25.17	2
25.65	3
26.14	4
26.62	1
27.11	2
27.59	3
28.08	4
28.56	1
29.04	2
29.53	3
30.02	4
30.52	1
30.99	2
31.47	3
31.95	4
32.43	1
32.92	2
33.4	3
33.88	4
34.37	1
34.85	2
35.33	3
35.82	4
36.3	1
36.78	2
37.27	3
37.75	4
38.23	1
38.72	2
39.2	3
39.69	4
40.18	1
40.66	2
41.14	3
41.63	4
42.11	1
42.59	2
43.08	3
43.56	4
44.05	1
44.53	2
45.01	3
45.5	4
45.98	1
46.47	2
46.96	3
47.43	4
47.91	1
48.4	2
48.88	3
49.37	4
49.85	1
50.33	2
50.82	3
51.3	4
51.78	1
52.27	2
52.75	3
53.24	4
53.72	1
54.2	2
54.68	3
55.18	4
55.66	1
56.14	2
56.61	3
57.11	4
57.59	1
58.07	2
58.56	3
59.04	4
59.52	1
60.01	2
60.49	3
60.96	4
61.46	1
61.95	2
62.41	3
62.91	4
63.39	1
63.88	2
64.36	3
64.85	4
65.33	1
65.81	2
66.3	3
66.78	4
67.26	1
67.75	2
68.23	3
68.72	4
69.21	1
69.69	2
70.17	3
70.66	4
71.14	1
71.62	2
72.1	3
72.59	4
73.07	1
73.56	2
74.04	3
74.53	4
75.0	1
75.5	2
75.97	3
76.46	4
76.94	1
77.4	2
77.88	3
78.38	4
78.88	1
79.36	2
79.84	3
80.33	4
80.81	1
81.3	2
81.78	3
82.27	4
82.75	1
83.24	2
83.72	3
84.2	4
84.69	1
85.17	2
85.65	3
86.14	4
86.62	1
87.11	2
87.59	3
88.08	4
88.55	1
89.04	2
89.52	3
90.01	4
90.49	1
90.98	2
91.46	3
91.94	4
92.43	1
92.91	2
93.4	3
93.88	4
94.36	1
94.85	2
95.33	3
95.82	4
96.3	1
96.78	2
97.27	3
97.75	4
98.23	1
98.72	2
99.2	3
99.69	4
100.17	1
100.65	2
101.14	3
101.62	4
102.1	1
102.59	2
103.07	3
103.56	4
104.03	1
104.52	2
105.01	3
105.49	4
105.97	1
106.46	2
106.94	3
107.43	4
107.91	1
108.39	2
108.88	3
109.36	4
109.84	1
110.33	2
110.82	3
111.3	4
111.78	1
112.27	2
112.75	3
113.24	4
113.72	1
114.2	2
114.69	3
115.17	4
115.65	1
116.13	2
116.62	3
117.11	4
117.58	1
118.07	2
118.55	3
119.04	4
119.52	1
120.01	2
120.49	3
120.98	4
121.46	1
121.95	2
122.43	3
122.91	4
123.39	1
123.88	2
124.36	3
124.85	4
125.33	1
125.81	2
126.3	3
126.78	4
127.27	1
127.75	2
128.23	3
128.72	4
129.2	1
129.69	2
130.17	3
130.65	4
131.13	1
131.62	2
132.1	3
132.59	4
133.08	1
133.56	2
134.04	3
134.53	4
135.01	1
135.49	2
135.98	3
136.46	4
136.94	1
